src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.163.1.249,104.17.24.14,58598,443,17,2026-04-02 07:59:16,0.18694400787353516,51544.84548399439,85.58712409131488,42.79356204565744,42.79356204565744,8,8,5549,4087,1292,85,693.625,598.4757592208728,1242,66,510.875,566.3776208281892,1292,66,602.25,589.769287518433,347827.8125,160,160,20,8,0.012462933858235678,0.09054780006408691,0.0,0.028312007505912663,0.18694400787353516,0.09589791297912598,0.0,0.02670628683907645,0.042222772306198565,0.09619522094726562,0.0763239860534668,9.5367431640625e-07,0.013742174421037947,0.026452116093891132,0,0,0,0,0,0,0,0,0,0,0,1.0,602.25,0,0,0,0,0,0,0,0,0,0,0,0,3697.0,6.0,0,516878062.93333334,693.625,510.875,0,8,8,5549,4087
10.163.0.27,255.255.255.255,40279,29810,17,2026-04-02 08:01:46,90.311115026474,60.56840288591844,0.08858267332492642,0.08858267332492642,0.0,8,0,5470,0,687,683,683.75,1.299038105676658,0,0,0,0.0,687,683,683.75,1.299038105676658,1.6875,160,0,20,8,12.901587860924858,20.0785391330719,0.0,7.023322262240858,90.311115026474,20.0785391330719,0.0,12.901587860924858,7.023322262240858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,683.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683.75,0,0,8,0,5470,0
10.163.0.117,255.255.255.255,39667,29810,17,2026-04-02 07:58:07,70.24889302253723,65.96545227429166,0.0854105985424579,0.0854105985424579,0.0,6,0,4634,0,774,771,772.3333333333334,1.247219128924647,0,0,0,0.0,774,771,772.3333333333334,1.247219128924647,1.5555555555555554,120,0,20,6,14.049778604507447,30.115079879760742,0.0,10.238353738842989,70.24889302253723,30.115079879760742,0.0,14.049778604507447,10.238353738842989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,772.3333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.3333333333334,0,0,6,0,4634,0
10.163.1.249,151.101.129.229,49218,443,17,2026-04-02 07:59:16,0.49460816383361816,18402.445947216172,24.261629462381244,14.15261718638906,10.109012275992185,7,5,5705,3397,1292,83,815.0,552.5884544577456,1322,66,679.4,562.2617184194563,1322,66,758.5,560.6394414713732,314316.5833333333,140,100,20,7,0.044964378530328926,0.1738901138305664,0.0,0.06500503210172688,0.32071805000305176,0.16772723197937012,0.0,0.05345300833384196,0.062193731390367976,0.4013071060180664,0.20092105865478516,9.5367431640625e-07,0.1003267765045166,0.09925530701953224,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,758.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815.0,679.4,0,7,5,5705,3397
10.163.0.100,255.255.255.255,59411,29810,17,2026-04-02 07:58:18,60.10176491737366,63.89163455148334,0.0831922324889106,0.0831922324889106,0.0,5,0,3840,0,768,768,768.0,0.0,0,0,0,0.0,768,768,768.0,0.0,0.0,100,0,20,5,15.025441229343414,30.09243392944336,0.0,11.206534568119793,60.10176491737366,30.09243392944336,0.0,15.025441229343414,11.206534568119793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.0,0,0,5,0,3840,0
10.163.0.141,255.255.255.255,46827,29810,17,2026-04-02 07:59:08,10.034958124160767,231.8893583020915,0.298954909714772,0.298954909714772,0.0,3,0,2327,0,777,775,775.6666666666666,0.9428090415820634,0,0,0,0.0,777,775,775.6666666666666,0.9428090415820634,0.888888888888889,60,0,20,3,5.017479062080383,10.034958124160767,0.0,5.017479062080383,10.034958124160767,10.034958124160767,0.0,5.017479062080383,5.017479062080383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,775.6666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775.6666666666666,0,0,3,0,2327,0
10.163.0.146,255.255.255.255,33339,29810,17,2026-04-02 08:01:37,100.35041904449463,53.57227255440081,0.06975556322187605,0.06975556322187605,0.0,7,0,5376,0,768,768,768.0,0.0,0,0,0,0.0,768,768,768.0,0.0,0.0,140,0,20,7,16.725069840749104,30.105744123458862,0.0,11.06908500345853,100.35041904449463,30.105744123458862,0.0,16.725069840749104,11.06908500345853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.0,0,0,7,0,5376,0
10.163.0.117,255.255.255.255,52849,29810,17,2026-04-02 08:01:38,100.34549188613892,38.43720258381414,0.04982784882527112,0.04982784882527112,0.0,5,0,3857,0,772,771,771.4,0.48989794855663565,0,0,0,0.0,772,771,771.4,0.48989794855663565,0.24000000000000005,100,0,20,5,25.08637297153473,70.25200605392456,0.0,27.023966709778446,100.34549188613892,70.25200605392456,0.0,25.08637297153473,27.023966709778446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,771.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.4,0,0,5,0,3857,0
10.163.0.104,255.255.255.255,45567,29810,17,2026-04-02 07:57:59,80.20379996299744,76.6048491821407,0.09974589737257902,0.09974589737257902,0.0,8,0,6144,0,768,768,768.0,0.0,0,0,0,0.0,768,768,768.0,0.0,0.0,160,0,20,8,11.457685708999634,20.09396481513977,0.0,6.401495416960737,80.20379996299744,20.09396481513977,0.0,11.457685708999634,6.401495416960737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.0,0,0,8,0,6144,0
10.163.0.148,255.255.255.255,33757,29810,17,2026-04-02 07:59:19,0.0,0,0,0,0,2,0,1542,0,771,771,771.0,0.0,0,0,0,0.0,771,771,771.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,771.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.0,0,0,2,0,1542,0
10.163.4.26,224.0.0.251,5353,5353,17,2026-04-02 08:00:39,160.065288066864,3.7172331814468786,0.031237253625604023,0.031237253625604023,0.0,5,0,595,0,119,119,119.0,0.0,0,0,0,0.0,119,119,119.0,0.0,0.0,100,0,20,5,40.016322016716,80.09439301490784,0.0,28.317664764800377,160.065288066864,80.09439301490784,0.0,40.016322016716,28.317664764800377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.0,0,0,5,0,595,0
10.163.0.126,255.255.255.255,47390,29810,17,2026-04-02 07:58:10,70.16211915016174,66.08979398236022,0.08551623116113032,0.08551623116113032,0.0,6,0,4637,0,773,772,772.8333333333334,0.3726779962499649,0,0,0,0.0,773,772,772.8333333333334,0.3726779962499649,0.13888888888888887,120,0,20,6,14.032423830032348,30.024658203125,0.0,10.209444955121368,70.16211915016174,30.024658203125,0.0,14.032423830032348,10.209444955121368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,772.8333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.8333333333334,0,0,6,0,4637,0
10.163.0.144,255.255.255.255,50465,29810,17,2026-04-02 07:58:50,30.087205171585083,128.52639445727138,0.1661835976949462,0.1661835976949462,0.0,5,0,3867,0,775,772,773.4,1.3564659966250536,0,0,0,0.0,775,772,773.4,1.3564659966250536,1.8399999999999999,100,0,20,5,7.521801292896271,10.117419004440308,0.0,4.343123795414196,30.087205171585083,10.117419004440308,0.0,7.521801292896271,4.343123795414196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,773.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773.4,0,0,5,0,3867,0
10.163.0.45,255.255.255.255,36302,29810,17,2026-04-02 08:01:49,90.29957413673401,53.023505877778376,0.07751974543534851,0.07751974543534851,0.0,7,0,4788,0,684,684,684.0,0.0,0,0,0,0.0,684,684,684.0,0.0,0.0,140,0,20,7,15.049929022789001,30.098595142364502,0.0,11.215350725663704,90.29957413673401,30.098595142364502,0.0,15.049929022789001,11.215350725663704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,684.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.0,0,0,7,0,4788,0
10.163.0.138,255.255.255.255,38243,29810,17,2026-04-02 07:59:11,10.039354085922241,230.69213220077856,0.298824005441423,0.298824005441423,0.0,3,0,2316,0,772,772,772.0,0.0,0,0,0,0.0,772,772,772.0,0.0,0.0,60,0,20,3,5.019677042961121,10.039354085922241,0.0,5.019677042961121,10.039354085922241,10.039354085922241,0.0,5.019677042961121,5.019677042961121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,772.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.0,0,0,3,0,2316,0
10.163.0.98,255.255.255.255,36029,29810,17,2026-04-02 08:01:40,100.35119605064392,38.56456277857355,0.04982501650978496,0.04982501650978496,0.0,5,0,3870,0,774,774,774.0,0.0,0,0,0,0.0,774,774,774.0,0.0,0.0,100,0,20,5,25.08779901266098,50.15653395652771,0.0,20.684278685481978,100.35119605064392,50.15653395652771,0.0,25.08779901266098,20.684278685481978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,774.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774.0,0,0,5,0,3870,0
10.163.0.34,255.255.255.255,40870,29810,17,2026-04-02 08:01:50,90.20591187477112,45.6621956853363,0.06651448752416067,0.06651448752416067,0.0,6,0,4119,0,687,684,686.5,1.118033988749895,0,0,0,0.0,687,684,686.5,1.118033988749895,1.25,120,0,20,6,18.041182374954225,50.07962989807129,0.0,17.22873147461216,90.20591187477112,50.07962989807129,0.0,18.041182374954225,17.22873147461216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,686.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686.5,0,0,6,0,4119,0
10.163.1.249,1.10.10.10,49226,53,17,2026-04-02 07:59:22,0.06799602508544922,4147.301252471984,44.12022609012749,29.413484060084993,14.706742030042497,2,1,156,126,78,78,78.0,0.0,126,126,126.0,0.0,126,78,94.0,22.627416997969522,512.0,40,20,20,2,0.03399801254272461,0.06799602508544922,0.0,0.03399801254272461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,126.0,0,2,1,156,126
10.163.1.249,17.253.84.125,52439,123,17,2026-04-02 07:59:22,0.13474297523498535,2003.8150376977562,22.26461152997507,14.843074353316712,7.421537176658356,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.06737148761749268,0.13474297523498535,0.0,0.06737148761749268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
10.163.1.249,17.253.84.125,52879,123,17,2026-04-02 07:59:22,0.10405516624450684,2594.777460309459,28.8308606701051,19.220573780070065,9.610286890035033,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.05202758312225342,0.10405516624450684,0.0,0.05202758312225342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
10.163.1.249,17.253.18.99,49916,123,17,2026-04-02 07:59:22,0.04931187629699707,5475.354423219181,60.83727136910201,40.55818091273468,20.27909045636734,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.024655938148498535,0.04931187629699707,0.0,0.024655938148498535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
10.163.0.138,255.255.255.255,53947,29810,17,2026-04-02 08:01:52,90.22583794593811,68.46154206626666,0.08866639736605686,0.08866639736605686,0.0,8,0,6177,0,773,772,772.125,0.33071891388307384,0,0,0,0.0,773,772,772.125,0.33071891388307384,0.109375,160,0,20,8,12.889405420848302,40.04672193527222,0.0,11.61508583516025,90.22583794593811,40.04672193527222,0.0,12.889405420848302,11.61508583516025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,772.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.125,0,0,8,0,6177,0
10.163.0.23,255.255.255.255,43141,29810,17,2026-04-02 07:58:53,30.076109886169434,90.9692114557061,0.13299592318085687,0.13299592318085687,0.0,4,0,2736,0,684,684,684.0,0.0,0,0,0,0.0,684,684,684.0,0.0,0.0,80,0,20,4,10.025369962056478,20.070673942565918,0.0,8.193830449430328,30.076109886169434,20.070673942565918,0.0,10.025369962056478,8.193830449430328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,684.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.0,0,0,4,0,2736,0
10.163.1.249,142.251.43.227,54404,443,17,2026-04-02 07:59:23,0.15115714073181152,75371.8940755427,205.084588461496,92.61884640196594,112.46574205953006,14,17,5837,5556,1292,73,416.92857142857144,495.2372395825941,1292,64,326.8235294117647,423.0658737880117,1292,64,367.51612903225805,459.26700863846656,210926.18522372533,280,340,20,14,0.005038571357727051,0.044341087341308594,0.0,0.01063294986886227,0.10243701934814453,0.056874990463256836,0.0,0.00787977071908804,0.015950165870557562,0.12183403968811035,0.04454207420349121,9.5367431640625e-07,0.007614627480506897,0.012257146077126978,0,0,0,0,0,0,0,0,0,0,0,1.2142857142857142,367.51612903225805,0,0,0,0,0,0,0,0,0,0,3753.0,7.0,1829.0,5.0,17128642.994559303,132695.32304711823,416.92857142857144,326.8235294117647,0,14,17,5837,5556
10.163.0.114,255.255.255.255,57363,29810,17,2026-04-02 07:59:23,0.0,0,0,0,0,2,0,1544,0,772,772,772.0,0.0,0,0,0,0.0,772,772,772.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,772.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.0,0,0,2,0,1544,0
10.163.0.91,255.255.255.255,60773,29810,17,2026-04-02 08:01:42,100.27626395225525,76.94742201079445,0.09972449716277146,0.09972449716277146,0.0,10,0,7716,0,773,771,771.6,0.7999999999999999,0,0,0,0.0,773,771,771.6,0.7999999999999999,0.6399999999999999,200,0,20,10,11.141807105806139,20.073344945907593,0.0,5.687873729205017,100.27626395225525,20.073344945907593,0.0,11.141807105806139,5.687873729205017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,771.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.6,0,0,10,0,7716,0
10.163.0.23,255.255.255.255,47104,29810,17,2026-04-02 08:01:43,100.25471091270447,40.93573222283297,0.059847561729287964,0.059847561729287964,0.0,6,0,4104,0,684,684,684.0,0.0,0,0,0,0.0,684,684,684.0,0.0,0.0,120,0,20,6,20.050942182540894,60.186447858810425,0.0,21.039251442832125,100.25471091270447,60.186447858810425,0.0,20.050942182540894,21.039251442832125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,684.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.0,0,0,6,0,4104,0
10.163.0.95,255.255.255.255,52378,29810,17,2026-04-02 08:01:53,90.29873895645142,59.92331745196991,0.07752046242169458,0.07752046242169458,0.0,7,0,5411,0,773,773,773.0,0.0,0,0,0,0.0,773,773,773.0,0.0,0.0,140,0,20,7,15.049789826075235,30.111519813537598,0.0,11.217148787558386,90.29873895645142,30.111519813537598,0.0,15.049789826075235,11.217148787558386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,773.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773.0,0,0,7,0,5411,0
10.163.0.110,255.255.255.255,60293,29810,17,2026-04-02 08:01:53,90.41888904571533,68.73563771456789,0.08847708796726357,0.08847708796726357,0.0,8,0,6215,0,779,774,776.875,1.7633419974582356,0,0,0,0.0,779,774,776.875,1.7633419974582356,3.109375,160,0,20,8,12.916984149387904,30.20233702659607,0.0,8.860045321264334,90.41888904571533,30.20233702659607,0.0,12.916984149387904,8.860045321264334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,776.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776.875,0,0,8,0,6215,0
10.163.0.130,255.255.255.255,42705,29810,17,2026-04-02 07:58:04,80.17959713935852,48.15439510489526,0.062360004020843386,0.062360004020843386,0.0,5,0,3861,0,773,772,772.2,0.4,0,0,0,0.0,773,772,772.2,0.4,0.16,100,0,20,5,20.04489928483963,40.0315260887146,0.0,14.153320231637165,80.17959713935852,40.0315260887146,0.0,20.04489928483963,14.153320231637165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,772.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.2,0,0,5,0,3861,0
10.163.0.114,255.255.255.255,47148,29810,17,2026-04-02 08:01:33,110.38729810714722,48.954907789794966,0.06341309299196239,0.06341309299196239,0.0,7,0,5404,0,772,772,772.0,0.0,0,0,0,0.0,772,772,772.0,0.0,0.0,140,0,20,7,18.39788301785787,40.1415159702301,0.0,13.480113924384783,110.38729810714722,40.1415159702301,0.0,18.39788301785787,13.480113924384783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,772.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.0,0,0,7,0,5404,0
10.163.0.129,255.255.255.255,51404,29810,17,2026-04-02 07:59:05,19.97610092163086,115.83842157576984,0.15017945753124873,0.15017945753124873,0.0,3,0,2314,0,772,771,771.3333333333334,0.4714045207910317,0,0,0,0.0,772,771,771.3333333333334,0.4714045207910317,0.2222222222222222,60,0,20,3,9.98805046081543,19.97610092163086,0.0,9.98805046081543,19.97610092163086,19.97610092163086,0.0,9.98805046081543,9.98805046081543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,771.3333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.3333333333334,0,0,3,0,2314,0
10.163.0.115,255.255.255.255,39576,29810,17,2026-04-02 07:59:25,0.0,0,0,0,0,2,0,1536,0,768,768,768.0,0.0,0,0,0,0.0,768,768,768.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.0,0,0,2,0,1536,0
10.163.0.130,255.255.255.255,56682,29810,17,2026-04-02 08:01:34,110.3865327835083,41.99787676176216,0.054354456551029544,0.054354456551029544,0.0,6,0,4636,0,776,772,772.6666666666666,1.4907119849998596,0,0,0,0.0,776,772,772.6666666666666,1.4907119849998596,2.222222222222222,120,0,20,6,22.07730655670166,50.185505867004395,0.0,19.46143791232046,110.3865327835083,50.185505867004395,0.0,22.07730655670166,19.46143791232046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,772.6666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.6666666666666,0,0,6,0,4636,0
10.13.0.66,255.255.255.255,53732,29810,17,2026-04-02 08:01:34,110.3010311126709,49.582492065858354,0.07252878707750353,0.07252878707750353,0.0,8,0,5469,0,685,683,683.625,0.6959705453537527,0,0,0,0.0,685,683,683.625,0.6959705453537527,0.484375,160,0,20,8,15.757290158952985,40.12851905822754,0.0,12.986115924274694,110.3010311126709,40.12851905822754,0.0,15.757290158952985,12.986115924274694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,683.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683.625,0,0,8,0,5469,0
10.163.0.129,255.255.255.255,58303,29810,17,2026-04-02 08:01:45,100.27907204627991,69.36641771864151,0.08974953413855286,0.08974953413855286,0.0,9,0,6956,0,775,772,772.8888888888889,1.0999438818457405,0,0,0,0.0,775,772,772.8888888888889,1.0999438818457405,1.2098765432098766,180,0,20,9,12.534884005784988,30.165580987930298,0.0,8.32907596145649,100.27907204627991,30.165580987930298,0.0,12.534884005784988,8.32907596145649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,772.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.8888888888889,0,0,9,0,6956,0
10.163.0.105,255.255.255.255,39126,29810,17,2026-04-02 07:58:06,80.31320786476135,48.024479441722285,0.06225626061929256,0.06225626061929256,0.0,5,0,3857,0,772,771,771.4,0.48989794855663565,0,0,0,0.0,772,771,771.4,0.48989794855663565,0.24000000000000005,100,0,20,5,20.078301966190338,40.140913009643555,0.0,14.192090700313083,80.31320786476135,40.140913009643555,0.0,20.078301966190338,14.192090700313083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,771.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.4,0,0,5,0,3857,0
10.163.0.145,255.255.255.255,50379,29810,17,2026-04-02 07:59:16,10.021655082702637,230.9997680917683,0.2993517513068272,0.2993517513068272,0.0,3,0,2315,0,772,771,771.6666666666666,0.4714045207910317,0,0,0,0.0,772,771,771.6666666666666,0.4714045207910317,0.2222222222222222,60,0,20,3,5.010827541351318,10.021655082702637,0.0,5.010827541351318,10.021655082702637,10.021655082702637,0.0,5.010827541351318,5.010827541351318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,771.6666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.6666666666666,0,0,3,0,2315,0
10.163.20.237,224.0.0.251,5353,5353,17,2026-04-02 07:59:25,0.9557640552520752,373.5231493988797,3.138849994948569,3.138849994948569,0.0,3,0,357,0,119,119,119.0,0.0,0,0,0,0.0,119,119,119.0,0.0,0.0,60,0,20,3,0.4778820276260376,0.9557640552520752,0.0,0.4778820276260376,0.9557640552520752,0.9557640552520752,0.0,0.4778820276260376,0.4778820276260376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.0,0,0,3,0,357,0
10.163.0.131,255.255.255.255,44338,29810,17,2026-04-02 07:59:26,0.0,0,0,0,0,2,0,1544,0,772,772,772.0,0.0,0,0,0,0.0,772,772,772.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,772.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.0,0,0,2,0,1544,0
10.163.0.154,255.255.255.255,58028,29810,17,2026-04-02 07:58:07,80.19409203529358,87.11364918160614,0.11222771867083528,0.11222771867083528,0.0,9,0,6986,0,777,775,776.2222222222222,0.7856742013183862,0,0,0,0.0,777,775,776.2222222222222,0.7856742013183862,0.6172839506172839,180,0,20,9,10.024261504411697,20.06013011932373,0.0,5.015152500039918,80.19409203529358,20.06013011932373,0.0,10.024261504411697,5.015152500039918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,776.2222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776.2222222222222,0,0,9,0,6986,0
10.163.0.155,255.255.255.255,59017,29810,17,2026-04-02 08:01:58,90.29678797721863,77.31172012188593,0.09967131945236689,0.09967131945236689,0.0,9,0,6981,0,777,775,775.6666666666666,0.816496580927726,0,0,0,0.0,777,775,775.6666666666666,0.816496580927726,0.6666666666666667,180,0,20,9,11.287098497152328,20.063549995422363,0.0,6.01167300402606,90.29678797721863,20.063549995422363,0.0,11.287098497152328,6.01167300402606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,775.6666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775.6666666666666,0,0,9,0,6981,0
10.163.0.24,255.255.255.255,34998,29810,17,2026-04-02 07:59:29,0.0,0,0,0,0,2,0,1370,0,685,685,685.0,0.0,0,0,0,0.0,685,685,685.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,685.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685.0,0,0,2,0,1370,0
10.163.0.89,255.255.255.255,36137,29810,17,2026-04-02 08:01:38,110.39150810241699,35.011751052573736,0.045293339007210526,0.045293339007210526,0.0,5,0,3865,0,775,771,773.0,1.2649110640673518,0,0,0,0.0,775,771,773.0,1.2649110640673518,1.6,100,0,20,5,27.597877025604248,60.2112250328064,0.0,23.931360612969822,110.39150810241699,60.2112250328064,0.0,27.597877025604248,23.931360612969822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,773.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773.0,0,0,5,0,3865,0
10.163.0.41,255.255.255.255,58192,29810,17,2026-04-02 08:01:48,100.32151508331299,47.686680130648746,0.0697756607262837,0.0697756607262837,0.0,7,0,4784,0,684,683,683.4285714285714,0.4948716593053935,0,0,0,0.0,684,683,683.4285714285714,0.4948716593053935,0.2448979591836735,140,0,20,7,16.720252513885498,30.108954191207886,0.0,11.09435271375222,100.32151508331299,30.108954191207886,0.0,16.720252513885498,11.09435271375222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,683.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683.4285714285714,0,0,7,0,4784,0
